   30 1.000000 0.946649 
   26 0.592794 0.526314 
   30 1.000000 0.971686 
   25 0.509647 0.456891 
   26 0.592794 0.541757 
   30 1.000000 0.892197 
   24 0.426247 0.372658 
   25 0.509647 0.462623 
   27 0.673092 0.671651 
   23 0.345447 0.284160 
   22 0.270091 0.245074 
   24 0.426247 0.397497 
   29 0.817153 0.810079 
   26 0.592794 0.543297 
   18 0.062878 0.039266 
   27 0.673092 0.609972 
   27 0.673092 0.667270 
   25 0.509647 0.435803 
   30 1.000000 0.897420 
   27 0.673092 0.624080 
   21 0.202699 0.181300 
   25 0.509647 0.448118 
   28 0.748403 0.674959 
   22 0.270091 0.204842 
   17 0.037352 0.024404 
   21 0.202699 0.162592 
   26 0.592794 0.539244 
   30 1.000000 0.958458 
   30 1.000000 0.883010 
   30 1.000000 0.834553 
   24 0.426247 0.368763 
   30 1.000000 0.829658 
   24 0.426247 0.360867 
   23 0.345447 0.340448 
   23 0.345447 0.286549 
   30 1.000000 0.902624 
   22 0.270091 0.232646 
   27 0.673092 0.659208 
   24 0.426247 0.365247 
   30 1.000000 0.904297 
   30 1.000000 0.943368 
   27 0.673092 0.610321 
   23 0.345447 0.301794 
   29 0.817153 0.753447 
   21 0.202699 0.153617 
   23 0.345447 0.341060 
   24 0.426247 0.363419 
   30 1.000000 0.820887 
   29 0.817153 0.776863 
   22 0.270091 0.260839 
   25 0.509647 0.444967 
   30 1.000000 0.958163 
   28 0.748403 0.708956 
   20 0.145168 0.119925 
   21 0.202699 0.163005 
   28 0.748403 0.733360 
   23 0.345447 0.282517 
   28 0.748403 0.702249 
   28 0.748403 0.691818 
   21 0.202699 0.165527 
   26 0.592794 0.536802 
   18 0.062878 0.060581 
   30 1.000000 0.995185 
   30 1.000000 0.897670 
   24 0.426247 0.401029 
   23 0.345447 0.281734 
   29 0.817153 0.800293 
   27 0.673092 0.633675 
   30 1.000000 0.940942 
   21 0.202699 0.165540 
   26 0.592794 0.537972 
   30 1.000000 0.884310 
   29 0.817153 0.775861 
   30 1.000000 0.839766 
   27 0.673092 0.637757 
   30 1.000000 0.929478 
   21 0.202699 0.180825 
   13 0.001687 0.001175 
   29 0.817153 0.750365 
   30 1.000000 0.957688 
   22 0.270091 0.262014 
   21 0.202699 0.195332 
   30 1.000000 0.915851 
   30 1.000000 0.970971 
   23 0.345447 0.315257 
   19 0.098537 0.078856 
   28 0.748403 0.704331 
   27 0.673092 0.597774 
   29 0.817153 0.781105 
   24 0.426247 0.396149 
   29 0.817153 0.763301 
   23 0.345447 0.317907 
   25 0.509647 0.456730 
   29 0.817153 0.758486 
   22 0.270091 0.215577 
   30 1.000000 0.857759 
   18 0.062878 0.040220 
   16 0.020406 0.015870 
   25 0.509647 0.491433 
   30 1.000000 0.981162 
   21 0.202699 0.181410 
   17 0.037352 0.029405 
   30 1.000000 0.865472 
   30 1.000000 0.957271 
   30 1.000000 0.869170 
   25 0.509647 0.503228 
   30 1.000000 0.886749 
   18 0.062878 0.049996 
   25 0.509647 0.504404 
   27 0.673092 0.637114 
   15 0.010098 0.007684 
   29 0.817153 0.766418 
   30 1.000000 0.832445 
   30 1.000000 0.923535 
   28 0.748403 0.737389 
   21 0.202699 0.147702 
   14 0.004438 0.002391 
   25 0.509647 0.441720 
   28 0.748403 0.745477 
   29 0.817153 0.783496 
   30 1.000000 0.837869 
   25 0.509647 0.508777 
   20 0.145168 0.101404 
   23 0.345447 0.294599 
   22 0.270091 0.267263 
   23 0.345447 0.316981 
   21 0.202699 0.152357 
   23 0.345447 0.307483 
   23 0.345447 0.332851 
   27 0.673092 0.643790 
   23 0.345447 0.288645 
   26 0.592794 0.514261 
   28 0.748403 0.673195 
   21 0.202699 0.154117 
   25 0.509647 0.471532 
   26 0.592794 0.542366 
   27 0.673092 0.657345 
   24 0.426247 0.358280 
   26 0.592794 0.592362 
   21 0.202699 0.161749 
   30 1.000000 0.995394 
   27 0.673092 0.600046 
   30 1.000000 0.928167 
   30 1.000000 0.827839 
   26 0.592794 0.523581 
   27 0.673092 0.665555 
   30 1.000000 0.975542 
   26 0.592794 0.525973 
   20 0.145168 0.107275 
   28 0.748403 0.721018 
   23 0.345447 0.309469 
   30 1.000000 0.945143 
   22 0.270091 0.229796 
   24 0.426247 0.410873 
   22 0.270091 0.239742 
   25 0.509647 0.497059 
   28 0.748403 0.727854 
   24 0.426247 0.392099 
   29 0.817153 0.804542 
   18 0.062878 0.060704 
   17 0.037352 0.035890 
   19 0.098537 0.093187 
   26 0.592794 0.574965 
   28 0.748403 0.709085 
   22 0.270091 0.247304 
   18 0.062878 0.046497 
   22 0.270091 0.251450 
   30 1.000000 0.904649 
   24 0.426247 0.404777 
   30 1.000000 0.843812 
   19 0.098537 0.066397 
   24 0.426247 0.400171 
   25 0.509647 0.443858 
   30 1.000000 0.994564 
   22 0.270091 0.228010 
   30 1.000000 0.967439 
   27 0.673092 0.660119 
   22 0.270091 0.203552 
   25 0.509647 0.493412 
   29 0.817153 0.767394 
   30 1.000000 0.924570 
   29 0.817153 0.802881 
   28 0.748403 0.712537 
   21 0.202699 0.154366 
   22 0.270091 0.213754 
   30 1.000000 0.952279 
   27 0.673092 0.651425 
   30 1.000000 0.941608 
   23 0.345447 0.344378 
   25 0.509647 0.455967 
   14 0.004438 0.002312 
   24 0.426247 0.380268 
   26 0.592794 0.549154 
   26 0.592794 0.577277 
   19 0.098537 0.089353 
   29 0.817153 0.796458 
   27 0.673092 0.623774 
   23 0.345447 0.340803 
   28 0.748403 0.701106 
   17 0.037352 0.028551 
   21 0.202699 0.184615 
   29 0.817153 0.767504 
   25 0.509647 0.428723 
   27 0.673092 0.628472 
   29 0.817153 0.762068 
   27 0.673092 0.656733 
   27 0.673092 0.595911 
   24 0.426247 0.422187 
   30 1.000000 0.860285 
   19 0.098537 0.089323 
   21 0.202699 0.189580 
   29 0.817153 0.784855 
   30 1.000000 0.892204 
   30 1.000000 0.902118 
   30 1.000000 0.939221 
   20 0.145168 0.105958 
   30 1.000000 0.854397 
   26 0.592794 0.590646 
   18 0.062878 0.047566 
   21 0.202699 0.198775 
   18 0.062878 0.046613 
   18 0.062878 0.049878 
   26 0.592794 0.579043 
   27 0.673092 0.595767 
   27 0.673092 0.627155 
   27 0.673092 0.668396 
   24 0.426247 0.392225 
   22 0.270091 0.250929 
   15 0.010098 0.009198 
   19 0.098537 0.093331 
   23 0.345447 0.279481 
   21 0.202699 0.193813 
   30 1.000000 0.860835 
   28 0.748403 0.708203 
   30 1.000000 0.822285 
   27 0.673092 0.622902 
   24 0.426247 0.364936 
   24 0.426247 0.418196 
   18 0.062878 0.045089 
   22 0.270091 0.225221 
   25 0.509647 0.507519 
   22 0.270091 0.234669 
   15 0.010098 0.010076 
   24 0.426247 0.399723 
   20 0.145168 0.136787 
