  2000    22 
  2001    22 
  2002    22 
  2003    22 
  2004    22 
  2005    22 
  2006    22 
  2007    22 
  2008    22 
  2009    21 
  2010    21 
  2011    21 
  2012    23 
  2013    23 
  2014    23 
  2015    23 
  2016    23 
  2017    23 
  2018    23 
  2019    23 
  2020    22 
  2021    22 
  2022    22 
  2023    22 
  2024    22 
  2025    22 
  2026    22 
  2027    22 
  2028    22 
  2029    22 
  2030    22 
  2031    22 
  2032    22 
  2033    21 
  2034    21 
  2035    21 
  2036    23 
  2037    23 
  2038    23 
  2039    23 
  2040    23 
  2041    23 
  2042    23 
  2043    23 
  2044    23 
  2045    23 
  2046    23 
  2047    23 
  2048    23 
  2049    23 
  2050    23 
  2051    23 
  2052    23 
  2053    23 
  2054    27 
  2055    27 
  2056    27 
  2057    27 
  2058    27 
  2059    27 
  2060    27 
  2061    27 
  2062    23 
  2063    23 
  2064    23 
  2065    23 
  2066    23 
  2067    23 
  2068    23 
  2069    23 
  2070    23 
  2071    23 
  2072    23 
  2073    23 
  2074    23 
  2075    23 
  2076    23 
  2077    23 
  2078    23 
  2079    23 
  2080    23 
  2081    23 
  2082    23 
  2083    23 
  2084    23 
  2085    23 
  2086    23 
  2087    23 
  2088    23 
  2089    23 
  2090    23 
  2091    23 
  2092    23 
  2093    23 
  2094    23 
  2095    23 
  2096    23 
  2097    23 
  2098    23 
  2099    23 
  2100    23 
  2101    23 
  2102    23 
  2103    23 
  2104    23 
  2105    23 
  2106    23 
  2107    23 
  2108    23 
  2109    23 
  2110    23 
  2111    23 
  2112    23 
  2113    23 
  2114    23 
  2115    23 
  2116    23 
  2117    23 
  2118    23 
  2119    23 
  2120    23 
  2121    23 
  2122    23 
  2123    23 
  2124    23 
  2125    23 
  2126    23 
  2127    23 
  2128    23 
  2129    23 
  2130    23 
  2131    23 
  2132    23 
  2133    23 
  2134    23 
  2135    23 
  2136    23 
  2137    23 
  2138    23 
  2139    23 
  2140    23 
  2141    23 
  2142    23 
  2143    23 
  2144    23 
  2145    23 
  2146    23 
  2147    23 
  2148    23 
  2149    28 
  2150    28 
  2151    28 
  2152    28 
  2153    28 
  2154    28 
  2155    28 
  2156    28 
  2157    28 
  2158    28 
  2159    28 
  2160    28 
  2161    28 
  2162    28 
  2163    28 
  2164    28 
  2165    28 
  2166    28 
  2167    28 
  2168    28 
  2169    28 
  2170    28 
  2171    28 
  2172    28 
  2173    28 
  2174    28 
  2175    28 
  2176    28 
  2177    28 
  2178    28 
  2179    28 
  2180    28 
  2181    28 
  2182    28 
  2183    28 
  2184    28 
  2185    28 
  2186    28 
  2187    28 
  2188    28 
  2189    28 
  2190    28 
  2191    28 
  2192    28 
  2193    28 
  2194    28 
  2195    28 
  2196    28 
  2197    28 
  2198    28 
  2199    28 
  2200    28 
  2201    28 
  2202    28 
  2203    28 
  2204    28 
  2205    28 
  2206    28 
  2207    28 
  2208    28 
  2209    28 
  2210    28 
  2211    28 
  2212    28 
  2213    28 
  2214    28 
  2215    28 
  2216    28 
  2217    28 
  2218    23 
  2219    23 
  2220    23 
  2221    23 
  2222    23 
  2223    23 
  2224    23 
  2225    23 
  2226    23 
  2227    23 
  2228    23 
  2229    23 
  2230    23 
  2231    23 
  2232    23 
  2233    23 
  2234    28 
  2235    21 
  2236    21 
  2237    21 
  2238    21 
  2239    21 
  2240    21 
  2241    21 
  2242    21 
  2243    21 
  2244    21 
  2245    22 
  2246    22 
  2247    22 
  2248    22 
  2249    22 
  2250    22 
  2251    22 
  2252    22 
  2253    22 
  2254    21 
  2255    21 
  2256    21 
  2257    21 
  2258    21 
  2259    21 
  2260    21 
  2261    21 
  2262    21 
  2263    21 
  2264    21 
  2265    23 
  2266    23 
  2267    23 
  2268    23 
  2269    23 
  2270    23 
  2271    23 
  2272    21 
  2273    21 
  2274    21 
  2275    21 
  2276    21 
  2277    21 
  2278    21 
  2279    21 
  2280    21 
  2281    21 
  2282    21 
  2283    21 
  2284    22 
  2285    22 
  2286    22 
  2287    22 
  2288    22 
  2289    22 
  2290    22 
  2291    22 
  2292    22 
  2293    22 
  2294    22 
  2295    22 
  2296    22 
  2297    22 
  2298    22 
  2299    22 
  2300    22 
  2301    22 
  2302    22 
  2303    22 
  2304    22 
  2305    22 
  2306    22 
  2307    22 
  2308    22 
  2309    22 
  2310    22 
  2311    22 
  2312    22 
  2313    22 
  2314    22 
  2315    22 
  2316    22 
  2317    22 
  2318    23 
  2319    23 
  2320    23 
  2321    23 
  2322    23 
  2323    23 
  2324    23 
  2325    30 
  2326    30 
  2327    30 
  2328    29 
  2329    29 
  2330    29 
  2331    29 
  2332    29 
  2333    29 
  2334    34 
  2335    34 
  2336    34 
  2337    34 
  2338    34 
  2339    34 
  2340    34 
  2341    34 
  2342    34 
  2343    22 
  2344    22 
  2345    22 
  2346    22 
  2347    27 
  2348    22 
  2349    22 
  2350    22 
  2351    35 
  2352    35 
  2353    35 
  2354    35 
  2355    35 
  2356    22 
  2357    20 
  2358    20 
  2359    20 
  2360    20 
  2361    20 
  2362    20 
  2363    20 
  2364    20 
  2365    21 
  2366    21 
  2367    21 
  2368    21 
  2369    21 
  2370    21 
  2371    21 
  2372    21 
  2373    21 
  2374    20 
  2375    20 
  2376    20 
  2377    20 
  2378    20 
  2379    20 
  2380    20 
  2381    20 
  2382    20 
  2383    20 
  2384    20 
  2385    20 
  2386    20 
  2387    22 
  2388    22 
  2389    22 
  2390    22 
  2391    22 
  2392    22 
  2393    22 
  2394    22 
  2395    22 
  2396    21 
  2397    21 
  2398    21 
  2399    21 
  2400    21 
  2401    22 
  2402    22 
  2403    22 
  2404    22 
  2405    22 
  2406    22 
  2407    22 
  2408    22 
  2409    22 
  2410    22 
  2411    22 
  2412    22 
  2413    22 
  2414    22 
  2415    22 
  2416    22 
  2417    21 
  2418    21 
  2419    21 
  2420    21 
  2421    21 
  2422    21 
  2423    21 
  2424    21 
  2425    21 
  2426    21 
  2427    21 
  2428    21 
  2429    21 
  2430    21 
  2431    21 
  2432    21 
  2433    29 
  2434    29 
  2435    29 
  2436    29 
  2437    29 
  2438    29 
  2439    24 
  2440    24 
  2441    24 
  2442    24 
  2443    24 
  2444    24 
  2445    24 
  2446    24 
  2447    24 
  2448    30 
  2449    30 
  2450    30 
  2451    30 
  2452    30 
  2453    30 
  2454    22 
  2455    22 
  2456    22 
  2457    22 
  2458    22 
  2459    22 
  2460    22 
  2461    22 
  2462    21 
  2463    21 
  2464    21 
  2465    21 
  2466    21 
  2467    21 
  2468    21 
  2469    21 
  2470    21 
  2471    21 
  2472    21 
  2473    21 
  2474    21 
  2475    21 
  2476    21 
  2477    21 
  2478    21 
  2479    21 
  2480    21 
  2481    21 
  2482    28 
  2483    28 
  2484    27 
  2485    27 
  2486    27 
  2487    27 
  2488    27 
  2489    27 
  2490    27 
  2491    27 
  2492    27 
  2493    27 
  2494    27 
  2495    27 
  2496    28 
  2497    23 
  2498    23 
  2499    23 
  2500    23 
  2501    23 
  2502    23 
  2503    23 
  2504    23 
  2505    29 
  2506    28 
  2507    28 
  2508    28 
  2509    28 
  2510    28 
  2511    28 
  2512    28 
  2513    16 
  2514    16 
  2515    16 
  2516    16 
  2517    16 
  2518    16 
  2519    30 
  2520    30 
  2521    29 
  2522    29 
  2523    30 
  2524    30 
