   28 0.748403 0.723488 
   22 0.270091 0.215109 
   30 1.000000 0.989319 
   26 0.592794 0.572602 
   18 0.062878 0.048348 
   28 0.748403 0.682742 
   30 1.000000 0.854617 
   30 1.000000 0.902753 
   29 0.817153 0.762621 
   19 0.098537 0.093711 
   20 0.145168 0.112566 
   22 0.270091 0.258586 
   26 0.592794 0.560976 
   29 0.817153 0.768997 
   27 0.673092 0.622568 
   29 0.817153 0.754450 
   27 0.673092 0.650282 
   20 0.145168 0.145006 
   27 0.673092 0.642653 
   25 0.509647 0.441238 
   27 0.673092 0.620015 
   25 0.509647 0.488491 
   16 0.020406 0.013577 
   28 0.748403 0.747060 
   28 0.748403 0.719385 
   25 0.509647 0.483215 
   28 0.748403 0.720863 
   25 0.509647 0.496587 
   30 1.000000 0.898678 
   24 0.426247 0.379318 
   30 1.000000 0.910992 
   27 0.673092 0.622166 
   27 0.673092 0.594427 
   30 1.000000 0.900311 
   21 0.202699 0.194768 
   27 0.673092 0.642775 
   26 0.592794 0.583053 
   18 0.062878 0.049386 
   26 0.592794 0.545528 
   24 0.426247 0.345674 
   20 0.145168 0.143097 
   27 0.673092 0.658094 
   27 0.673092 0.604260 
   28 0.748403 0.704072 
   25 0.509647 0.427092 
   22 0.270091 0.226828 
   25 0.509647 0.458522 
   19 0.098537 0.077374 
   24 0.426247 0.371834 
   20 0.145168 0.101175 
   26 0.592794 0.518611 
   30 1.000000 0.991849 
   26 0.592794 0.589666 
   26 0.592794 0.532188 
   28 0.748403 0.738909 
   23 0.345447 0.309052 
   16 0.020406 0.015404 
   25 0.509647 0.459772 
   29 0.817153 0.805639 
   30 1.000000 0.914081 
   30 1.000000 0.839090 
   28 0.748403 0.716630 
   26 0.592794 0.536247 
   25 0.509647 0.433517 
   27 0.673092 0.616941 
   28 0.748403 0.731016 
   19 0.098537 0.076292 
   21 0.202699 0.199994 
   29 0.817153 0.780401 
   27 0.673092 0.621820 
   26 0.592794 0.545668 
   30 1.000000 0.923498 
   23 0.345447 0.279914 
   21 0.202699 0.149927 
   27 0.673092 0.627570 
   28 0.748403 0.707006 
   24 0.426247 0.376755 
   19 0.098537 0.086092 
   29 0.817153 0.784380 
   29 0.817153 0.748590 
   21 0.202699 0.187268 
   23 0.345447 0.302991 
   28 0.748403 0.740439 
   29 0.817153 0.776934 
   30 1.000000 0.835179 
   25 0.509647 0.479348 
   19 0.098537 0.085986 
   30 1.000000 0.850583 
   30 1.000000 0.939120 
   30 1.000000 0.891624 
   29 0.817153 0.764665 
   29 0.817153 0.778210 
   27 0.673092 0.608255 
   23 0.345447 0.300912 
   22 0.270091 0.211727 
   22 0.270091 0.225196 
   17 0.037352 0.031927 
   23 0.345447 0.288019 
   24 0.426247 0.425190 
   29 0.817153 0.812329 
   30 1.000000 0.909838 
   30 1.000000 0.970858 
   28 0.748403 0.735827 
   21 0.202699 0.189753 
   20 0.145168 0.120786 
   24 0.426247 0.363397 
   30 1.000000 0.896759 
   25 0.509647 0.497541 
   25 0.509647 0.449489 
   28 0.748403 0.681138 
   22 0.270091 0.246131 
   27 0.673092 0.636757 
   30 1.000000 0.984129 
   30 1.000000 0.986570 
   24 0.426247 0.413690 
   30 1.000000 0.819309 
   25 0.509647 0.465918 
   25 0.509647 0.499676 
   27 0.673092 0.669892 
   24 0.426247 0.405038 
   24 0.426247 0.391300 
   25 0.509647 0.434556 
   21 0.202699 0.183247 
   30 1.000000 0.999555 
   28 0.748403 0.735468 
   24 0.426247 0.394974 
   22 0.270091 0.224751 
   29 0.817153 0.767396 
   28 0.748403 0.682992 
   27 0.673092 0.649942 
   26 0.592794 0.579725 
   27 0.673092 0.592831 
   27 0.673092 0.620800 
   23 0.345447 0.315551 
   29 0.817153 0.782583 
   28 0.748403 0.741586 
   28 0.748403 0.678948 
   28 0.748403 0.679342 
   22 0.270091 0.239127 
   20 0.145168 0.128437 
   24 0.426247 0.360480 
   25 0.509647 0.485258 
   29 0.817153 0.765193 
   23 0.345447 0.344610 
   25 0.509647 0.471828 
   21 0.202699 0.178884 
   21 0.202699 0.163918 
   30 1.000000 0.937745 
   28 0.748403 0.678560 
   30 1.000000 0.833810 
   23 0.345447 0.342783 
   19 0.098537 0.069860 
   22 0.270091 0.268367 
   26 0.592794 0.526030 
   19 0.098537 0.069415 
   14 0.004438 0.003835 
   30 1.000000 0.921004 
   23 0.345447 0.294167 
   29 0.817153 0.771231 
   27 0.673092 0.603996 
   30 1.000000 0.944108 
   24 0.426247 0.350955 
   21 0.202699 0.196827 
   26 0.592794 0.564908 
   27 0.673092 0.666506 
   30 1.000000 0.979410 
   23 0.345447 0.306494 
   24 0.426247 0.345454 
   27 0.673092 0.658753 
   26 0.592794 0.545621 
   25 0.509647 0.473890 
   16 0.020406 0.019233 
   17 0.037352 0.030879 
   22 0.270091 0.239084 
   24 0.426247 0.363843 
   25 0.509647 0.502707 
   24 0.426247 0.417967 
   26 0.592794 0.527761 
   25 0.509647 0.440452 
   19 0.098537 0.096527 
   24 0.426247 0.361571 
   29 0.817153 0.783235 
   21 0.202699 0.166387 
   27 0.673092 0.629938 
   23 0.345447 0.309265 
   22 0.270091 0.235802 
   27 0.673092 0.633772 
   22 0.270091 0.230269 
   26 0.592794 0.529969 
   24 0.426247 0.405003 
   30 1.000000 0.834265 
   25 0.509647 0.474077 
   29 0.817153 0.755958 
   17 0.037352 0.031092 
   18 0.062878 0.038986 
   24 0.426247 0.422464 
   16 0.020406 0.010503 
   24 0.426247 0.345480 
   29 0.817153 0.767918 
   27 0.673092 0.669255 
   30 1.000000 0.891101 
   22 0.270091 0.241808 
   28 0.748403 0.688488 
   30 1.000000 0.921980 
   25 0.509647 0.480892 
   18 0.062878 0.052331 
   24 0.426247 0.424687 
   30 1.000000 0.898859 
   26 0.592794 0.580092 
   30 1.000000 0.865139 
   30 1.000000 0.995386 
   30 1.000000 0.941663 
   27 0.673092 0.648374 
   21 0.202699 0.161773 
   26 0.592794 0.571600 
   30 1.000000 0.957639 
   24 0.426247 0.397575 
   22 0.270091 0.205373 
   21 0.202699 0.187908 
   30 1.000000 0.927545 
   27 0.673092 0.610376 
   17 0.037352 0.022173 
   24 0.426247 0.401622 
   24 0.426247 0.366334 
   18 0.062878 0.053266 
   25 0.509647 0.440608 
   29 0.817153 0.788798 
   19 0.098537 0.063768 
   29 0.817153 0.786088 
   26 0.592794 0.556716 
   28 0.748403 0.733023 
   28 0.748403 0.677189 
   29 0.817153 0.798524 
   24 0.426247 0.421511 
   27 0.673092 0.599169 
   23 0.345447 0.279416 
   25 0.509647 0.473842 
   17 0.037352 0.023855 
   21 0.202699 0.178276 
   18 0.062878 0.053934 
   30 1.000000 0.888994 
   21 0.202699 0.173662 
   30 1.000000 0.995597 
   26 0.592794 0.537368 
   23 0.345447 0.335435 
   26 0.592794 0.567197 
   25 0.509647 0.495008 
   28 0.748403 0.733010 
   29 0.817153 0.772570 
   28 0.748403 0.682916 
   27 0.673092 0.660555 
   24 0.426247 0.382946 
   28 0.748403 0.705089 
   18 0.062878 0.062177 
   29 0.817153 0.749279 
   29 0.817153 0.758355 
   25 0.509647 0.502785 
   26 0.592794 0.538077 
   30 1.000000 0.822123 
   23 0.345447 0.288872 
   19 0.098537 0.094793 
   26 0.592794 0.555146 
   30 1.000000 0.966061 
   30 1.000000 0.893318 
   30 1.000000 0.976658 
   26 0.592794 0.565229 
   21 0.202699 0.172734 
   25 0.509647 0.450500 
   26 0.592794 0.589085 
   24 0.426247 0.351010 
   25 0.509647 0.504434 
   25 0.509647 0.478079 
   26 0.592794 0.524672 
   25 0.509647 0.500030 
   16 0.020406 0.015448 
   30 1.000000 0.860106 
   19 0.098537 0.067228 
   26 0.592794 0.510455 
   27 0.673092 0.593116 
   30 1.000000 0.839797 
   21 0.202699 0.193371 
   22 0.270091 0.253671 
   22 0.270091 0.222743 
   30 1.000000 0.898460 
   23 0.345447 0.315848 
   30 1.000000 0.972022 
   27 0.673092 0.656815 
   30 1.000000 0.818633 
   26 0.592794 0.510100 
   25 0.509647 0.478938 
   20 0.145168 0.107505 
   27 0.673092 0.604893 
   17 0.037352 0.034085 
   19 0.098537 0.073566 
   25 0.509647 0.498211 
   16 0.020406 0.010742 
   27 0.673092 0.638795 
   27 0.673092 0.670945 
   25 0.509647 0.461242 
   22 0.270091 0.227880 
   17 0.037352 0.021955 
   30 1.000000 0.965676 
   28 0.748403 0.705959 
   26 0.592794 0.546627 
   25 0.509647 0.465707 
   28 0.748403 0.721406 
   24 0.426247 0.406733 
   26 0.592794 0.532934 
   22 0.270091 0.231861 
   30 1.000000 0.999850 
   24 0.426247 0.372731 
   24 0.426247 0.425232 
   22 0.270091 0.253521 
   27 0.673092 0.595474 
   23 0.345447 0.323692 
   26 0.592794 0.569369 
   26 0.592794 0.567497 
   30 1.000000 0.980508 
   24 0.426247 0.388001 
   19 0.098537 0.077597 
   25 0.509647 0.459446 
   25 0.509647 0.495506 
   28 0.748403 0.682490 
   25 0.509647 0.493530 
   26 0.592794 0.569072 
   21 0.202699 0.180701 
   25 0.509647 0.504273 
   22 0.270091 0.207867 
   30 1.000000 0.851646 
   30 1.000000 0.965515 
   25 0.509647 0.435746 
   30 1.000000 0.873602 
   30 1.000000 0.931191 
